season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s02,e19,c02,u007,Joey Tribbiani,"Fine, make fun. I think it's jaunty.",No emotion available,['Joey Tribbiani'],1
s02,e19,c02,u008,Monica Geller,"Wow, for a guy who's recently lost his job, you're in an awfully good mood.",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani', 'Joey Tribbiani']",3
s02,e19,c02,u009,Joey Tribbiani,"Hey, I'll be alright. I mean it's not like I'm starting from sqare one. I was Dr. Drake Remoray on Days of Our Lives. Heh? I mean that's gotta have some kind of cache.",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani']",2
s02,e19,c02,u011,Joey Tribbiani,Chandler gave me word of the day toilet paper. I'm gonna get some coffee.,No emotion available,['Joey Tribbiani'],1
s02,e19,c02,u015,Phoebe Buffay,"Oooh, so so so, did you read the book?",No emotion available,['Monica Geller'],1
s02,e19,c02,u017,Phoebe Buffay,Didn't it like totally speak to you?,No emotion available,['Monica Geller'],1
s02,e19,c02,u019,Monica Geller,Rachel you have to read this book. It's called Be Your Own Windkeeper. It's about how women need to become more empowered.,No emotion available,"['#GENERAL#', 'Rachel Green']",2
s02,e19,c02,u020,Phoebe Buffay,"Yeah and oh, and but there's, there's wind and the wind can make us Goddesses. But you know who takes out wind? Men, they just take it.",No emotion available,"['Rachel Green', 'Monica Geller']",2
s02,e19,c02,u022,Phoebe Buffay,"Ya-huh, all the time, cause they are the lightning bearers.",No emotion available,['#GENERAL#'],1
s02,e19,c02,u026,Monica Geller,"It is nothing like the Hobbit. It's like reading about every relationship I've ever had, except for Richard.",No emotion available,['Richard Burke'],1
s02,e19,c02,u027,Phoebe Buffay,"Oh yes, no, Richard would never steal your wind.",No emotion available,"['Richard Burke', 'Monica Geller']",2
s02,e19,c02,u029,Phoebe Buffay,"No, 'cause he's yummy.",No emotion available,['Richard Burke'],1
s02,e19,c02,u031,Phoebe Buffay,"Oh yes. Oh and, the part about how they're always like drinking from out pool of inner power, but God forbid we should take a sip.",No emotion available,"['#GENERAL#', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller']",5
s02,e19,c02,u033,Phoebe Buffay,"Ok, this is a typical lightning-bearer thing. Right there, it's like, um, 'Hello, who wants one of my fallic shaped man cakes?'",No emotion available,['Phoebe Buffay'],1
s02,e19,c03,u003,Joey Tribbiani,"So, you're not mad at me for getting fired and everything?",Scared,"['Estelle Leonard', 'Joey Tribbiani']",2
s02,e19,c03,u004,Estelle Leonard,"Joey, look at me, look at me. Do I have lipstick on my teeth?",Neutral,"['Estelle Leonard', 'Estelle Leonard']",2
s02,e19,c03,u005,Joey Tribbiani,"No, can we get back to me?",Scared,"['Joey Tribbiani', 'Estelle Leonard', 'Joey Tribbiani']",3
s02,e19,c03,u006,Estelle Leonard,"Look honey, people get fired left and right in this business. I already got you an audition for Another World.",Powerful,"['Estelle Leonard', 'Joey Tribbiani']",2
s02,e19,c03,u008,Estelle Leonard,You're welcome.,Powerful,['Joey Tribbiani'],1
s02,e19,c03,u009,Joey Tribbiani,But I was Dr. Drake Remoray. How can I go from bein' a neurosurgeon to drivin' a cab?,Scared,['Joey Tribbiani'],1
s02,e19,c03,u011,Joey Tribbiani,"But this is a two line part, it's like takin' a step backwards. I'm not gonna do this.",Neutral,['Joey Tribbiani'],1
s02,e19,c03,u013,Joey Tribbiani,I'm sorry. See ya.,Neutral,['Estelle Leonard'],1
s02,e19,c04,u002,Rachel Green,"Oh, God, oh, God, I mean it's just so.",Joyful,['Rachel Green'],1
s02,e19,c04,u004,Rachel Green,"Uhh, I mean this is like reading about my own life. I mean this book could have been called 'Be Your Own Windkeeper Rachel'.",Powerful,"['Rachel Green', 'Rachel Green', 'Rachel Green']",3
s02,e19,c04,u005,Phoebe Buffay,I don't think it would have sold a million copies but it would have made a nice gift for you.,Joyful,"['Phoebe Buffay', 'Rachel Green']",2
s02,e19,c04,u006,Ross Geller,Hey you guys.,Neutral,"['Phoebe Buffay', 'Rachel Green', 'Monica Geller']",3
s02,e19,c04,u008,Ross Geller,"Uh, sweetie we've gotta go.",Scared,['Rachel Green'],1
s02,e19,c04,u011,Rachel Green,"No, why do we always have to do everything according to your time table?",Mad,"['Ross Geller', 'Rachel Green', 'Ross Geller']",3
s02,e19,c04,u012,Ross Geller,Actually it's the movie theatre that has the time schedule. So you don't miss the beginning.,Peaceful,['Rachel Green'],1
s02,e19,c04,u013,Rachel Green,"No, see this isn't about the movie theatre, this is about you stealing my wind.",Mad,"['Ross Geller', 'Rachel Green']",2
s02,e19,c04,u014,Monica Geller,You go girl. I can't pull that off can I?,Powerful,"['Monica Geller', 'Monica Geller']",2
s02,e19,c04,u015,Ross Geller,"Excuse me, your, your, your wind?",Mad,"['Ross Geller', 'Rachel Green', 'Rachel Green', 'Rachel Green']",4
s02,e19,c04,u016,Rachel Green,"Yes, my wind. How do you expect me to grow if you won't let me blow?",Powerful,"['Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green']",4
s02,e19,c04,u017,Ross Geller,"You, you know I, I don't, have a- have a problem with that.",Peaceful,"['Rachel Green', 'Rachel Green', 'Ross Geller', 'Ross Geller']",4
s02,e19,c04,u018,Rachel Green,"Ok, I just, I just really need to be with myself right now. I'm sorry.",Peaceful,['Rachel Green'],1
s02,e19,c05,u003,Ross Geller,"I, I don't know, it's got all this stuff about wind and trees and there's some kind of sacred pool in it. I mean, I don't really get it but she's, she's pretty upset about it.",No emotion available,"['Ross Geller', 'Ross Geller', ""Ross' date"", ""Ross' date""]",4
s02,e19,c05,u010,Joey Tribbiani,"Look at this, how did I spend so much money?",No emotion available,['Joey Tribbiani'],1
s02,e19,c05,u011,Ross Geller,"Uh Joey, that's just the minumum amount due, that's your total due.",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani']",2
s02,e19,c05,u014,Joey Tribbiani,"My animals. Hey the guy said they suited me, he spoke with an accent, I was all confused. I don't know what I'm gonna do.",No emotion available,"['Man 1', '#GENERAL#', 'Joey Tribbiani', 'Man 1', 'Joey Tribbiani']",5
s02,e19,c05,u015,Ross Geller,Well I guess you can start by drivin a cab on Another World.,No emotion available,"['Ross Geller', 'Joey Tribbiani']",2
s02,e19,c05,u019,Ross Geller,"Joey, you owe $1100 at I Love Lucite.",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani', 'Ross Geller']",3
s02,e19,c05,u021,Ross Geller,"So suck it up man, it's a job, it's money.",No emotion available,['Joey Tribbiani'],1
s02,e19,c05,u022,Joey Tribbiani,"Hey, look, I don't need you getting all judgemental and condescending and pedantic.",No emotion available,"['Joey Tribbiani', 'Ross Geller']",2
s02,e19,c05,u025,Ross Geller,"Look, I'm not being any of those things, ok, I'm just being realistic.",No emotion available,"['Ross Geller', 'Ross Geller']",2
s02,e19,c05,u026,Joey Tribbiani,"Well knock it off, you're supposed to be my friend.",No emotion available,"['Ross Geller', 'Joey Tribbiani']",2
s02,e19,c05,u027,Ross Geller,I am your friend.,No emotion available,"['Ross Geller', 'Joey Tribbiani']",2
s02,e19,c05,u029,Ross Geller,But I don't know it. What I do know is that you owe $2300 at Isn't it Chromantic.,No emotion available,"['Ross Geller', 'Joey Tribbiani']",2
s02,e19,c05,u030,Joey Tribbiani,"Hey Ross, I'm aware of what I owe.",No emotion available,"['Ross Geller', 'Joey Tribbiani', 'Joey Tribbiani']",3
s02,e19,c05,u031,Ross Geller,"Ok, well then get some sense. I mean it took you what, 10 years to get that job, who knows how long it's gonna be till you get another.",No emotion available,"['Ross Geller', 'Joey Tribbiani', 'Joey Tribbiani']",3
s02,e19,c05,u032,Joey Tribbiani,"Look, I don't wanna hear this right now.",No emotion available,['Joey Tribbiani'],1
s02,e19,c05,u033,Ross Geller,"Huh, I'm just saying...",No emotion available,['Ross Geller'],1
s02,e19,c05,u035,Ross Geller,"Ya know, maybe, maybe I should just go.",No emotion available,"['Joey Tribbiani', 'Ross Geller']",2
s02,e19,c05,u037,Ross Geller,"Ok. I'll see ya later. Just think about it, ok.",No emotion available,"['Ross Geller', 'Joey Tribbiani']",2
s02,e19,c05,u038,Joey Tribbiani,"I don't need to think about it. I was Dr. Drake Remoray. That was huge. Big things are gonna happen, you'll see. Ross, you still there?",No emotion available,"['Joey Tribbiani', 'Dr. Drake Ramoray']",2
s02,e19,c06,u002,Eddie Menuek,Hey pal.,Neutral,['Chandler Bing'],1
s02,e19,c06,u003,Chandler Bing,Ahhhh-gaaaahhh. Eddie what're you still doin' here?,Mad,"['Eddie Menuek', 'Eddie Menuek']",2
s02,e19,c06,u004,Eddie Menuek,"Ah, just some basic dehydrating of a few fruits and vegetables. MAN ALIVE this thing's fantastic!",Joyful,['#OTHER#'],1
s02,e19,c06,u005,Chandler Bing,"Look Eddie, aren't you forgetting anything?",Neutral,"['Eddie Menuek', 'Eddie Menuek']",2
s02,e19,c06,u006,Eddie Menuek,"Oh yeah, that's right, look I got us a new goldfish. He's a lot fiestier that the last one.",Peaceful,"['#OTHER#', '#OTHER#']",2
s02,e19,c06,u007,Chandler Bing,"Maybe 'cause the last one was made by Pepperidge Farm. Look Eddie, isn't there something else you're supposed to be doing right now?",Mad,"['Eddie Menuek', 'Eddie Menuek']",2
s02,e19,c06,u008,Eddie Menuek,"Well, not unless it's got something to do with dehydrating my man because right now I'm a dehydrating maniac!",Joyful,"['Eddie Menuek', 'Eddie Menuek']",2
s02,e19,c06,u009,Chandler Bing,Look you have to help me out here. I thought we had a deal. I thought by the time...,Neutral,"['Chandler Bing', 'Eddie Menuek', 'Chandler Bing']",3
s02,e19,c06,u010,Eddie Menuek,"Ah-ah-ah, you know what that is?",Joyful,['Chandler Bing'],1
s02,e19,c06,u011,Chandler Bing,Your last roommate's kidney?,Neutral,"['Eddie Menuek', ""Eddie's previous roommate""]",2
s02,e19,c06,u012,Eddie Menuek,That's a tomato. This one definitely goes in the display.,Neutral,['#OTHER#'],1
s02,e19,c07,u002,Joey Tribbiani,"Hey Gunther, let me get a lemonade to go.",Neutral,"['Gunther', 'Joey Tribbiani']",2
s02,e19,c07,u003,Gunther,Lemonade? You ok man?,Scared,"['Joey Tribbiani', 'Joey Tribbiani']",2
s02,e19,c07,u004,Joey Tribbiani,"Ah, it's career stuff. I don't know if you heard but they killed off my character on the show.",Sad,"['Joey Tribbiani', 'Gunther', '#GENERAL#', 'Joey Tribbiani']",4
s02,e19,c07,u005,Gunther,"Oh, that's too bad. How'd they do it?",Neutral,"['#GENERAL#', '#OTHER#']",2
s02,e19,c07,u006,Joey Tribbiani,I fell down an elevator shaft.,Sad,['Joey Tribbiani'],1
s02,e19,c07,u007,Gunther,That sucks. I was buried in an avalanche.,Sad,['Gunther'],1
s02,e19,c07,u009,Gunther,I used to be Bryce on All My Children.,Neutral,"['Gunther', 'Bryce', '#OTHER#']",3
s02,e19,c08,u003,Chandler Bing,Daaahhhh!,Joyful,['#OTHER#'],1
s02,e19,c08,u005,Chandler Bing,"Why must everybody watch me sleep? There'll be no more watching me sleep, no more watching.",Mad,['Chandler Bing'],1
s02,e19,c08,u006,Monica Geller,I wa-,Neutral,['Monica Geller'],1
s02,e19,c08,u007,Chandler Bing,Uuuh.,Neutral,['#OTHER#'],1
s02,e19,c09,u002,Eddie Menuek,"Hey man, check it out, I got some great stuff to dehydrate here. I got some grapes, got some apricots, I thought it would be really cool to see what happens with these water balloons.",Joyful,"['Eddie Menuek', 'Eddie Menuek']",2
s02,e19,c09,u005,Chandler Bing,"You, move out. Take your fruit, your stupid small fruit and GET OUT!",Mad,"['Eddie Menuek', 'Eddie Menuek']",2
s02,e19,c09,u006,Eddie Menuek,"You, you want, you want me to move out?",Sad,"['Chandler Bing', 'Chandler Bing', 'Chandler Bing', 'Eddie Menuek']",4
s02,e19,c09,u008,Eddie Menuek,"I uh, I gotta tell you man, I mean, that's uh, it's kinda out of the blue, I mean don't you think?",Mad,"['Eddie Menuek', 'Eddie Menuek', 'Chandler Bing', 'Eddie Menuek', 'Eddie Menuek', 'Chandler Bing']",6
s02,e19,c09,u010,Eddie Menuek,"Ohhhh. Relax, take it easy buddy. Tell me twice, you want me to go? Alright, alright, guess I'll be back for my stuff. But if you think for one second I'm leaving you alone with my fish, you're insane Jack!",Mad,['Chandler Bing'],1
s02,e19,c09,u011,Chandler Bing,You want some help.,Mad,['Eddie Menuek'],1
s02,e19,c10,u002,Joey Tribbiani,"All the way to the airport huh? You know that's over 30 miles, that's gonna cost you about so bucks.",Neutral,"['Casting Guy', 'Casting Guy']",2
s02,e19,c10,u003,Casting Guy,"Excuse me, that's 50 bucks.",Mad,['Casting Guy'],1
s02,e19,c10,u006,Joey Tribbiani,"Ohh, you know what it is? It's smudgy 'cause they're fax pages. Now when I was on Days of Our Lives as Dr. Drake Remoray, they'd send over the whole script on real paper and everything.",Peaceful,['Non-Entity'],1
s02,e19,c10,u008,Joey Tribbiani,"And, and just so you know, if you wanted to expand this scene like, like have the cab crash or somethin', I could attend to the victims 'cause I have a background in medical acting.",Peaceful,"['Casting Guy', 'Casting Guy', 'Joey Tribbiani']",3
s02,e19,c10,u010,Joey Tribbiani,"No no, uh, don't thank me for comin' in. Uh, at least let me finish. Uh, we could take the expressway but uh, this time of day you're better off taking the budge. You were goin' for the word bridge there weren't ya. I'll have a good day.",Powerful,"['Joey Tribbiani', '#GENERAL#', 'Casting Guy']",3
s02,e19,c11,u002,Phoebe Buffay,"Ok, question number 28, have you ever allowed a lighning bearer to take your wind? I would have to say no.",Peaceful,['Phoebe Buffay'],1
s02,e19,c11,u003,Monica Geller,And I would have to say pah-huh.,Peaceful,['Monica Geller'],1
s02,e19,c11,u005,Monica Geller,Do you not remember the puppet guy?,Scared,"['Phoebe Buffay', 'Man 1']",2
s02,e19,c11,u006,Rachel Green,Yeah you like totally let him wash his feet in the pool of your inner power.,Joyful,"['Phoebe Buffay', 'Man 1', 'Man 1', 'Phoebe Buffay']",4
s02,e19,c11,u007,Monica Geller,And his puppet too.,Joyful,['Man 1'],1
s02,e19,c11,u008,Phoebe Buffay,"Yeah ok, well at least I didn't let some guy into the forest of my righteous truth on the first date.",Mad,"['Phoebe Buffay', 'Paul', 'Phoebe Buffay']",3
s02,e19,c11,u010,Phoebe Buffay,Paul.,Neutral,['Paul'],1
s02,e19,c11,u012,Rachel Green,"Ok, ok, ok, moving on, moving on, next question. Ok number 29, have you ever betrayed another goddess for a lightning bearer? Ok, number 30.",Joyful,"['Phoebe Buffay', 'Rachel Green', 'Monica Geller']",3
s02,e19,c11,u014,Rachel Green,"Not uh, not to my recollection.",Neutral,['Rachel Green'],1
s02,e19,c11,u015,Monica Geller,"Huuh, alright, Danny Arshak, ninth grade. Oh, c'mon Rach, you know the bottle was totally pointing at me.",Peaceful,"['Rachel Green', 'Rachel Green', 'Monica Geller']",3
s02,e19,c11,u016,Rachel Green,Only 'cause you took up half the circle.,Powerful,['Monica Geller'],1
s02,e19,c11,u018,Rachel Green,Well not when they find out you slept with Jason Hurley an hour after he broke up with Monica.,Peaceful,"['#GENERAL#', 'Phoebe Buffay', 'Jason Hurley', 'Jason Hurley', 'Monica Geller']",5
s02,e19,c11,u019,Monica Geller,One hour? You are such a leaf blower.,Mad,['Rachel Green'],1
s02,e19,c12,u004,Joey Tribbiani,They're takin all my stuff back. I guess you were right.,No emotion available,"['Joey Tribbiani', 'Ross Geller']",2
s02,e19,c12,u005,Ross Geller,"No look I wasn''t right, that's what I came here to tell you. I was totally hung up on, on my own stuff. Listen, I'm someone who needs the whole security thing, ya know. To know exactly where my next paycheck is coming from buy you, you don't need that and that's amazing to me. I could never do what you do Joey.",No emotion available,"['Ross Geller', 'Ross Geller']",2
s02,e19,c12,u006,Joey Tribbiani,Thanks Ross.,No emotion available,['Ross Geller'],1
s02,e19,c12,u007,Ross Geller,Yeah. And you should hold out for something bigger. I can't tell you how much respect I have for you not going to that stupid cab driver audition.,No emotion available,['Joey Tribbiani'],1
s02,e19,c12,u008,Joey Tribbiani,I went.,No emotion available,['Joey Tribbiani'],1
s02,e19,c12,u010,Joey Tribbiani,I didn't get it.,No emotion available,['Joey Tribbiani'],1
s02,e19,c12,u011,Ross Geller,Good for you.,No emotion available,['Joey Tribbiani'],1
s02,e19,c12,u013,Ross Geller,You're livin' the dream.,No emotion available,['Joey Tribbiani'],1
s02,e19,c12,u016,Joey Tribbiani,"Oh, not my parrot.",No emotion available,['Joey Tribbiani'],1
s02,e19,c12,u018,Joey Tribbiani,I can't watch this.,No emotion available,['Joey Tribbiani'],1
s02,e19,c12,u019,Ross Geller,"Hey hold on, hold on. How much for the uh, how much to save the bird?",No emotion available,['#OTHER#'],1
s02,e19,c12,u021,Ross Geller,Dollars? You spent $1200 dollars on a plastic bird?,No emotion available,"['Joey Tribbiani', '#OTHER#']",2
s02,e19,c12,u022,Joey Tribbiani,"Uhhh, I was an impulse buyer, near the register.",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani']",2
s02,e19,c12,u023,Ross Geller,"Go ahead, go ahead with the bird. Ok, do you have anything for around 200?",No emotion available,['Mover'],1
s02,e19,c12,u027,Ross Geller,I'll take it. My gift to you man.,No emotion available,"['Ross Geller', 'Joey Tribbiani']",2
s02,e19,c12,u028,Joey Tribbiani,Thanks Ross. I really like that bird though...I'll take the dog though.,No emotion available,"['Joey Tribbiani', '#OTHER#']",2
s02,e19,c13,u002,Rachel Green,Here are your cakes.,No emotion available,['Monica Geller'],1
s02,e19,c13,u003,Monica Geller,We didn't order cake.,No emotion available,"['Phoebe Buffay', 'Rachel Green', 'Monica Geller']",3
s02,e19,c13,u004,Rachel Green,"No, I know, they're from me. Look you guys this is not good. I mean we have enough trouble with guys stealing our wind without taking it from each other.",No emotion available,"['Phoebe Buffay', 'Monica Geller']",2
